"name","run.no.in.std.order","run.no","run.no.std.rp","versions","threads","sampling","use","tempo"
"2341","41",2341,"41.20","cg.B","24","150","com",""
"2342","13",2342,"13.20","ft.B","32","50","com",""
"2343","8",2343,"8.20","cg.B","16","50","com",""
"2344","34",2344,"34.20","ft.B","8","150","com",""
"2345","9",2345,"9.20","lu.B","16","50","com",""
"2346","95",2346,"95.20","cg.B","8","150","sem",""
"2347","39",2347,"39.20","lu.B","16","150","com",""
"2348","57",2348,"57.20","lu.B","24","200","com",""
"2349","2",2349,"2.20","cg.B","1","50","com",""
"2350","77",2350,"77.20","cg.B","1","100","sem",""
"2351","17",2351,"17.20","cg.B","1","100","com",""
"2352","103",2352,"103.20","ft.B","32","150","sem",""
"2353","29",2353,"29.20","cg.B","32","100","com",""
"2354","12",2354,"12.20","lu.B","24","50","com",""
"2355","79",2355,"79.20","ft.B","8","100","sem",""
"2356","74",2356,"74.20","cg.B","32","50","sem",""
"2357","119",2357,"119.20","cg.B","32","200","sem",""
"2358","68",2358,"68.20","cg.B","16","50","sem",""
"2359","35",2359,"35.20","cg.B","8","150","com",""
"2360","104",2360,"104.20","cg.B","32","150","sem",""
"2361","10",2361,"10.20","ft.B","24","50","com",""
"2362","31",2362,"31.20","ft.B","1","150","com",""
"2363","78",2363,"78.20","lu.B","1","100","sem",""
"2364","4",2364,"4.20","ft.B","8","50","com",""
"2365","45",2365,"45.20","lu.B","32","150","com",""
"2366","93",2366,"93.20","lu.B","1","150","sem",""
"2367","97",2367,"97.20","ft.B","16","150","sem",""
"2368","43",2368,"43.20","ft.B","32","150","com",""
"2369","51",2369,"51.20","lu.B","8","200","com",""
"2370","18",2370,"18.20","lu.B","1","100","com",""
"2371","100",2371,"100.20","ft.B","24","150","sem",""
"2372","21",2372,"21.20","lu.B","8","100","com",""
"2373","67",2373,"67.20","ft.B","16","50","sem",""
"2374","106",2374,"106.20","ft.B","1","200","sem",""
"2375","52",2375,"52.20","ft.B","16","200","com",""
"2376","94",2376,"94.20","ft.B","8","150","sem",""
"2377","53",2377,"53.20","cg.B","16","200","com",""
"2378","80",2378,"80.20","cg.B","8","100","sem",""
"2379","40",2379,"40.20","ft.B","24","150","com",""
"2380","72",2380,"72.20","lu.B","24","50","sem",""
"2381","118",2381,"118.20","ft.B","32","200","sem",""
"2382","116",2382,"116.20","cg.B","24","200","sem",""
"2383","26",2383,"26.20","cg.B","24","100","com",""
"2384","71",2384,"71.20","cg.B","24","50","sem",""
"2385","113",2385,"113.20","cg.B","16","200","sem",""
"2386","6",2386,"6.20","lu.B","8","50","com",""
"2387","1",2387,"1.20","ft.B","1","50","com",""
"2388","84",2388,"84.20","lu.B","16","100","sem",""
"2389","32",2389,"32.20","cg.B","1","150","com",""
"2390","56",2390,"56.20","cg.B","24","200","com",""
"2391","112",2391,"112.20","ft.B","16","200","sem",""
"2392","63",2392,"63.20","lu.B","1","50","sem",""
"2393","27",2393,"27.20","lu.B","24","100","com",""
"2394","60",2394,"60.20","lu.B","32","200","com",""
"2395","114",2395,"114.20","lu.B","16","200","sem",""
"2396","101",2396,"101.20","cg.B","24","150","sem",""
"2397","20",2397,"20.20","cg.B","8","100","com",""
"2398","85",2398,"85.20","ft.B","24","100","sem",""
"2399","88",2399,"88.20","ft.B","32","100","sem",""
"2400","58",2400,"58.20","ft.B","32","200","com",""
"2401","74",2401,"74.21","cg.B","32","50","sem",""
"2402","57",2402,"57.21","lu.B","24","200","com",""
"2403","77",2403,"77.21","cg.B","1","100","sem",""
"2404","51",2404,"51.21","lu.B","8","200","com",""
"2405","104",2405,"104.21","cg.B","32","150","sem",""
"2406","39",2406,"39.21","lu.B","16","150","com",""
"2407","103",2407,"103.21","ft.B","32","150","sem",""
"2408","107",2408,"107.21","cg.B","1","200","sem",""
"2409","35",2409,"35.21","cg.B","8","150","com",""
"2410","113",2410,"113.21","cg.B","16","200","sem",""
"2411","60",2411,"60.21","lu.B","32","200","com",""
"2412","73",2412,"73.21","ft.B","32","50","sem",""
"2413","76",2413,"76.21","ft.B","1","100","sem",""
"2414","95",2414,"95.21","cg.B","8","150","sem",""
"2415","65",2415,"65.21","cg.B","8","50","sem",""
"2416","33",2416,"33.21","lu.B","1","150","com",""
"2417","86",2417,"86.21","cg.B","24","100","sem",""
"2418","10",2418,"10.21","ft.B","24","50","com",""
"2419","93",2419,"93.21","lu.B","1","150","sem",""
"2420","22",2420,"22.21","ft.B","16","100","com",""
"2421","26",2421,"26.21","cg.B","24","100","com",""
"2422","61",2422,"61.21","ft.B","1","50","sem",""
"2423","9",2423,"9.21","lu.B","16","50","com",""
"2424","64",2424,"64.21","ft.B","8","50","sem",""
"2425","15",2425,"15.21","lu.B","32","50","com",""
"2426","5",2426,"5.21","cg.B","8","50","com",""
"2427","53",2427,"53.21","cg.B","16","200","com",""
"2428","4",2428,"4.21","ft.B","8","50","com",""
"2429","84",2429,"84.21","lu.B","16","100","sem",""
"2430","116",2430,"116.21","cg.B","24","200","sem",""
"2431","27",2431,"27.21","lu.B","24","100","com",""
"2432","79",2432,"79.21","ft.B","8","100","sem",""
"2433","41",2433,"41.21","cg.B","24","150","com",""
"2434","89",2434,"89.21","cg.B","32","100","sem",""
"2435","24",2435,"24.21","lu.B","16","100","com",""
"2436","7",2436,"7.21","ft.B","16","50","com",""
"2437","6",2437,"6.21","lu.B","8","50","com",""
"2438","98",2438,"98.21","cg.B","16","150","sem",""
"2439","38",2439,"38.21","cg.B","16","150","com",""
"2440","75",2440,"75.21","lu.B","32","50","sem",""
"2441","52",2441,"52.21","ft.B","16","200","com",""
"2442","14",2442,"14.21","cg.B","32","50","com",""
"2443","117",2443,"117.21","lu.B","24","200","sem",""
"2444","114",2444,"114.21","lu.B","16","200","sem",""
"2445","63",2445,"63.21","lu.B","1","50","sem",""
"2446","28",2446,"28.21","ft.B","32","100","com",""
"2447","115",2447,"115.21","ft.B","24","200","sem",""
"2448","12",2448,"12.21","lu.B","24","50","com",""
"2449","111",2449,"111.21","lu.B","8","200","sem",""
"2450","67",2450,"67.21","ft.B","16","50","sem",""
"2451","102",2451,"102.21","lu.B","24","150","sem",""
"2452","118",2452,"118.21","ft.B","32","200","sem",""
"2453","50",2453,"50.21","cg.B","8","200","com",""
"2454","56",2454,"56.21","cg.B","24","200","com",""
"2455","120",2455,"120.21","lu.B","32","200","sem",""
"2456","112",2456,"112.21","ft.B","16","200","sem",""
"2457","59",2457,"59.21","cg.B","32","200","com",""
"2458","66",2458,"66.21","lu.B","8","50","sem",""
"2459","72",2459,"72.21","lu.B","24","50","sem",""
"2460","71",2460,"71.21","cg.B","24","50","sem",""
"2461","54",2461,"54.21","lu.B","16","200","com",""
"2462","83",2462,"83.21","cg.B","16","100","sem",""
"2463","92",2463,"92.21","cg.B","1","150","sem",""
"2464","44",2464,"44.21","cg.B","32","150","com",""
"2465","37",2465,"37.21","ft.B","16","150","com",""
"2466","78",2466,"78.21","lu.B","1","100","sem",""
"2467","90",2467,"90.21","lu.B","32","100","sem",""
"2468","100",2468,"100.21","ft.B","24","150","sem",""
"2469","68",2469,"68.21","cg.B","16","50","sem",""
"2470","25",2470,"25.21","ft.B","24","100","com",""
"2471","58",2471,"58.21","ft.B","32","200","com",""
"2472","42",2472,"42.21","lu.B","24","150","com",""
"2473","43",2473,"43.21","ft.B","32","150","com",""
"2474","55",2474,"55.21","ft.B","24","200","com",""
"2475","17",2475,"17.21","cg.B","1","100","com",""
"2476","110",2476,"110.21","cg.B","8","200","sem",""
"2477","108",2477,"108.21","lu.B","1","200","sem",""
"2478","82",2478,"82.21","ft.B","16","100","sem",""
"2479","105",2479,"105.21","lu.B","32","150","sem",""
"2480","21",2480,"21.21","lu.B","8","100","com",""
"2481","1",2481,"1.21","ft.B","1","50","com",""
"2482","69",2482,"69.21","lu.B","16","50","sem",""
"2483","36",2483,"36.21","lu.B","8","150","com",""
"2484","40",2484,"40.21","ft.B","24","150","com",""
"2485","91",2485,"91.21","ft.B","1","150","sem",""
"2486","8",2486,"8.21","cg.B","16","50","com",""
"2487","16",2487,"16.21","ft.B","1","100","com",""
"2488","30",2488,"30.21","lu.B","32","100","com",""
"2489","106",2489,"106.21","ft.B","1","200","sem",""
"2490","97",2490,"97.21","ft.B","16","150","sem",""
"2491","32",2491,"32.21","cg.B","1","150","com",""
"2492","109",2492,"109.21","ft.B","8","200","sem",""
"2493","88",2493,"88.21","ft.B","32","100","sem",""
"2494","3",2494,"3.21","lu.B","1","50","com",""
"2495","81",2495,"81.21","lu.B","8","100","sem",""
"2496","85",2496,"85.21","ft.B","24","100","sem",""
"2497","99",2497,"99.21","lu.B","16","150","sem",""
"2498","94",2498,"94.21","ft.B","8","150","sem",""
"2499","34",2499,"34.21","ft.B","8","150","com",""
"2500","47",2500,"47.21","cg.B","1","200","com",""
"2501","101",2501,"101.21","cg.B","24","150","sem",""
"2502","46",2502,"46.21","ft.B","1","200","com",""
"2503","49",2503,"49.21","ft.B","8","200","com",""
"2504","70",2504,"70.21","ft.B","24","50","sem",""
"2505","11",2505,"11.21","cg.B","24","50","com",""
"2506","19",2506,"19.21","ft.B","8","100","com",""
"2507","20",2507,"20.21","cg.B","8","100","com",""
"2508","13",2508,"13.21","ft.B","32","50","com",""
"2509","87",2509,"87.21","lu.B","24","100","sem",""
"2510","23",2510,"23.21","cg.B","16","100","com",""
"2511","31",2511,"31.21","ft.B","1","150","com",""
"2512","48",2512,"48.21","lu.B","1","200","com",""
"2513","119",2513,"119.21","cg.B","32","200","sem",""
"2514","29",2514,"29.21","cg.B","32","100","com",""
"2515","96",2515,"96.21","lu.B","8","150","sem",""
"2516","62",2516,"62.21","cg.B","1","50","sem",""
"2517","2",2517,"2.21","cg.B","1","50","com",""
"2518","45",2518,"45.21","lu.B","32","150","com",""
"2519","80",2519,"80.21","cg.B","8","100","sem",""
"2520","18",2520,"18.21","lu.B","1","100","com",""
"2521","2",2521,"2.22","cg.B","1","50","com",""
"2522","119",2522,"119.22","cg.B","32","200","sem",""
"2523","114",2523,"114.22","lu.B","16","200","sem",""
"2524","101",2524,"101.22","cg.B","24","150","sem",""
"2525","66",2525,"66.22","lu.B","8","50","sem",""
"2526","4",2526,"4.22","ft.B","8","50","com",""
"2527","7",2527,"7.22","ft.B","16","50","com",""
"2528","49",2528,"49.22","ft.B","8","200","com",""
"2529","117",2529,"117.22","lu.B","24","200","sem",""
"2530","58",2530,"58.22","ft.B","32","200","com",""
"2531","59",2531,"59.22","cg.B","32","200","com",""
"2532","13",2532,"13.22","ft.B","32","50","com",""
"2533","34",2533,"34.22","ft.B","8","150","com",""
"2534","80",2534,"80.22","cg.B","8","100","sem",""
"2535","6",2535,"6.22","lu.B","8","50","com",""
"2536","54",2536,"54.22","lu.B","16","200","com",""
"2537","63",2537,"63.22","lu.B","1","50","sem",""
"2538","82",2538,"82.22","ft.B","16","100","sem",""
"2539","95",2539,"95.22","cg.B","8","150","sem",""
"2540","53",2540,"53.22","cg.B","16","200","com",""
"2541","10",2541,"10.22","ft.B","24","50","com",""
"2542","41",2542,"41.22","cg.B","24","150","com",""
"2543","47",2543,"47.22","cg.B","1","200","com",""
"2544","76",2544,"76.22","ft.B","1","100","sem",""
"2545","83",2545,"83.22","cg.B","16","100","sem",""
"2546","61",2546,"61.22","ft.B","1","50","sem",""
"2547","39",2547,"39.22","lu.B","16","150","com",""
"2548","43",2548,"43.22","ft.B","32","150","com",""
"2549","102",2549,"102.22","lu.B","24","150","sem",""
"2550","12",2550,"12.22","lu.B","24","50","com",""
"2551","120",2551,"120.22","lu.B","32","200","sem",""
"2552","8",2552,"8.22","cg.B","16","50","com",""
"2553","85",2553,"85.22","ft.B","24","100","sem",""
"2554","68",2554,"68.22","cg.B","16","50","sem",""
"2555","24",2555,"24.22","lu.B","16","100","com",""
"2556","60",2556,"60.22","lu.B","32","200","com",""
"2557","32",2557,"32.22","cg.B","1","150","com",""
"2558","91",2558,"91.22","ft.B","1","150","sem",""
"2559","1",2559,"1.22","ft.B","1","50","com",""
"2560","19",2560,"19.22","ft.B","8","100","com",""
"2561","26",2561,"26.22","cg.B","24","100","com",""
"2562","92",2562,"92.22","cg.B","1","150","sem",""
"2563","109",2563,"109.22","ft.B","8","200","sem",""
"2564","50",2564,"50.22","cg.B","8","200","com",""
"2565","30",2565,"30.22","lu.B","32","100","com",""
"2566","110",2566,"110.22","cg.B","8","200","sem",""
"2567","56",2567,"56.22","cg.B","24","200","com",""
"2568","46",2568,"46.22","ft.B","1","200","com",""
"2569","9",2569,"9.22","lu.B","16","50","com",""
"2570","15",2570,"15.22","lu.B","32","50","com",""
"2571","69",2571,"69.22","lu.B","16","50","sem",""
"2572","27",2572,"27.22","lu.B","24","100","com",""
"2573","73",2573,"73.22","ft.B","32","50","sem",""
"2574","36",2574,"36.22","lu.B","8","150","com",""
"2575","78",2575,"78.22","lu.B","1","100","sem",""
"2576","106",2576,"106.22","ft.B","1","200","sem",""
"2577","35",2577,"35.22","cg.B","8","150","com",""
"2578","37",2578,"37.22","ft.B","16","150","com",""
"2579","17",2579,"17.22","cg.B","1","100","com",""
"2580","113",2580,"113.22","cg.B","16","200","sem",""
"2581","31",2581,"31.22","ft.B","1","150","com",""
"2582","3",2582,"3.22","lu.B","1","50","com",""
"2583","115",2583,"115.22","ft.B","24","200","sem",""
"2584","94",2584,"94.22","ft.B","8","150","sem",""
"2585","100",2585,"100.22","ft.B","24","150","sem",""
"2586","20",2586,"20.22","cg.B","8","100","com",""
"2587","64",2587,"64.22","ft.B","8","50","sem",""
"2588","118",2588,"118.22","ft.B","32","200","sem",""
"2589","87",2589,"87.22","lu.B","24","100","sem",""
"2590","108",2590,"108.22","lu.B","1","200","sem",""
"2591","22",2591,"22.22","ft.B","16","100","com",""
"2592","81",2592,"81.22","lu.B","8","100","sem",""
"2593","70",2593,"70.22","ft.B","24","50","sem",""
"2594","112",2594,"112.22","ft.B","16","200","sem",""
"2595","98",2595,"98.22","cg.B","16","150","sem",""
"2596","21",2596,"21.22","lu.B","8","100","com",""
"2597","67",2597,"67.22","ft.B","16","50","sem",""
"2598","72",2598,"72.22","lu.B","24","50","sem",""
"2599","79",2599,"79.22","ft.B","8","100","sem",""
"2600","29",2600,"29.22","cg.B","32","100","com",""
"2601","99",2601,"99.22","lu.B","16","150","sem",""
"2602","11",2602,"11.22","cg.B","24","50","com",""
"2603","84",2603,"84.22","lu.B","16","100","sem",""
"2604","40",2604,"40.22","ft.B","24","150","com",""
"2605","23",2605,"23.22","cg.B","16","100","com",""
"2606","25",2606,"25.22","ft.B","24","100","com",""
"2607","14",2607,"14.22","cg.B","32","50","com",""
"2608","111",2608,"111.22","lu.B","8","200","sem",""
"2609","51",2609,"51.22","lu.B","8","200","com",""
"2610","38",2610,"38.22","cg.B","16","150","com",""
"2611","52",2611,"52.22","ft.B","16","200","com",""
"2612","62",2612,"62.22","cg.B","1","50","sem",""
"2613","105",2613,"105.22","lu.B","32","150","sem",""
"2614","28",2614,"28.22","ft.B","32","100","com",""
"2615","89",2615,"89.22","cg.B","32","100","sem",""
"2616","104",2616,"104.22","cg.B","32","150","sem",""
"2617","18",2617,"18.22","lu.B","1","100","com",""
"2618","97",2618,"97.22","ft.B","16","150","sem",""
"2619","103",2619,"103.22","ft.B","32","150","sem",""
"2620","93",2620,"93.22","lu.B","1","150","sem",""
"2621","42",2621,"42.22","lu.B","24","150","com",""
"2622","33",2622,"33.22","lu.B","1","150","com",""
"2623","77",2623,"77.22","cg.B","1","100","sem",""
"2624","45",2624,"45.22","lu.B","32","150","com",""
"2625","75",2625,"75.22","lu.B","32","50","sem",""
"2626","88",2626,"88.22","ft.B","32","100","sem",""
"2627","16",2627,"16.22","ft.B","1","100","com",""
"2628","90",2628,"90.22","lu.B","32","100","sem",""
"2629","65",2629,"65.22","cg.B","8","50","sem",""
"2630","74",2630,"74.22","cg.B","32","50","sem",""
"2631","57",2631,"57.22","lu.B","24","200","com",""
"2632","86",2632,"86.22","cg.B","24","100","sem",""
"2633","116",2633,"116.22","cg.B","24","200","sem",""
"2634","96",2634,"96.22","lu.B","8","150","sem",""
"2635","44",2635,"44.22","cg.B","32","150","com",""
"2636","107",2636,"107.22","cg.B","1","200","sem",""
"2637","55",2637,"55.22","ft.B","24","200","com",""
"2638","71",2638,"71.22","cg.B","24","50","sem",""
"2639","5",2639,"5.22","cg.B","8","50","com",""
"2640","48",2640,"48.22","lu.B","1","200","com",""
"2641","60",2641,"60.23","lu.B","32","200","com",""
"2642","91",2642,"91.23","ft.B","1","150","sem",""
"2643","99",2643,"99.23","lu.B","16","150","sem",""
"2644","22",2644,"22.23","ft.B","16","100","com",""
"2645","61",2645,"61.23","ft.B","1","50","sem",""
"2646","120",2646,"120.23","lu.B","32","200","sem",""
"2647","41",2647,"41.23","cg.B","24","150","com",""
"2648","36",2648,"36.23","lu.B","8","150","com",""
"2649","93",2649,"93.23","lu.B","1","150","sem",""
"2650","68",2650,"68.23","cg.B","16","50","sem",""
"2651","77",2651,"77.23","cg.B","1","100","sem",""
"2652","19",2652,"19.23","ft.B","8","100","com",""
"2653","95",2653,"95.23","cg.B","8","150","sem",""
"2654","114",2654,"114.23","lu.B","16","200","sem",""
"2655","53",2655,"53.23","cg.B","16","200","com",""
"2656","113",2656,"113.23","cg.B","16","200","sem",""
"2657","25",2657,"25.23","ft.B","24","100","com",""
"2658","45",2658,"45.23","lu.B","32","150","com",""
"2659","23",2659,"23.23","cg.B","16","100","com",""
"2660","27",2660,"27.23","lu.B","24","100","com",""
"2661","48",2661,"48.23","lu.B","1","200","com",""
"2662","42",2662,"42.23","lu.B","24","150","com",""
"2663","86",2663,"86.23","cg.B","24","100","sem",""
"2664","56",2664,"56.23","cg.B","24","200","com",""
"2665","35",2665,"35.23","cg.B","8","150","com",""
"2666","26",2666,"26.23","cg.B","24","100","com",""
"2667","18",2667,"18.23","lu.B","1","100","com",""
"2668","107",2668,"107.23","cg.B","1","200","sem",""
"2669","73",2669,"73.23","ft.B","32","50","sem",""
"2670","66",2670,"66.23","lu.B","8","50","sem",""
"2671","97",2671,"97.23","ft.B","16","150","sem",""
"2672","70",2672,"70.23","ft.B","24","50","sem",""
"2673","103",2673,"103.23","ft.B","32","150","sem",""
"2674","33",2674,"33.23","lu.B","1","150","com",""
"2675","59",2675,"59.23","cg.B","32","200","com",""
"2676","58",2676,"58.23","ft.B","32","200","com",""
"2677","94",2677,"94.23","ft.B","8","150","sem",""
"2678","49",2678,"49.23","ft.B","8","200","com",""
"2679","104",2679,"104.23","cg.B","32","150","sem",""
"2680","116",2680,"116.23","cg.B","24","200","sem",""
"2681","118",2681,"118.23","ft.B","32","200","sem",""
"2682","2",2682,"2.23","cg.B","1","50","com",""
"2683","43",2683,"43.23","ft.B","32","150","com",""
"2684","21",2684,"21.23","lu.B","8","100","com",""
"2685","62",2685,"62.23","cg.B","1","50","sem",""
"2686","51",2686,"51.23","lu.B","8","200","com",""
"2687","108",2687,"108.23","lu.B","1","200","sem",""
"2688","74",2688,"74.23","cg.B","32","50","sem",""
"2689","71",2689,"71.23","cg.B","24","50","sem",""
"2690","117",2690,"117.23","lu.B","24","200","sem",""
"2691","78",2691,"78.23","lu.B","1","100","sem",""
"2692","72",2692,"72.23","lu.B","24","50","sem",""
"2693","89",2693,"89.23","cg.B","32","100","sem",""
"2694","11",2694,"11.23","cg.B","24","50","com",""
"2695","82",2695,"82.23","ft.B","16","100","sem",""
"2696","111",2696,"111.23","lu.B","8","200","sem",""
"2697","112",2697,"112.23","ft.B","16","200","sem",""
"2698","64",2698,"64.23","ft.B","8","50","sem",""
"2699","13",2699,"13.23","ft.B","32","50","com",""
"2700","65",2700,"65.23","cg.B","8","50","sem",""
"2701","20",2701,"20.23","cg.B","8","100","com",""
"2702","10",2702,"10.23","ft.B","24","50","com",""
"2703","24",2703,"24.23","lu.B","16","100","com",""
"2704","47",2704,"47.23","cg.B","1","200","com",""
"2705","98",2705,"98.23","cg.B","16","150","sem",""
"2706","39",2706,"39.23","lu.B","16","150","com",""
