region,file,codeline,thread,metric,value
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,194861811
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,75795292
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,81190
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,195342566
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,75314717
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,84716
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,194899966
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,77371162
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,83566
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,193931821
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,73155344
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,90886
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,195417108
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,75684718
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,88989
omp_parallel_,ft.f,553,8,PAPI_L2_TCA,198661618
omp_parallel_,ft.f,553,9,PAPI_L2_DCM,78586142
omp_parallel_,ft.f,553,10,PAPI_L2_ICM,89980
omp_do_,ft.f,553,8,PAPI_L2_TCA,224093807
omp_do_,ft.f,553,9,PAPI_L2_DCM,86700061
omp_do_,ft.f,553,10,PAPI_L2_ICM,111690
omp_do_,ft.f,553,8,PAPI_L2_TCA,196633037
omp_do_,ft.f,553,9,PAPI_L2_DCM,73685344
omp_do_,ft.f,553,10,PAPI_L2_ICM,83964
omp_do_,ft.f,553,8,PAPI_L2_TCA,225642420
omp_do_,ft.f,553,9,PAPI_L2_DCM,86516237
omp_do_,ft.f,553,10,PAPI_L2_ICM,106744
omp_do_,ft.f,553,8,PAPI_L2_TCA,194815008
omp_do_,ft.f,553,9,PAPI_L2_DCM,77735182
omp_do_,ft.f,553,10,PAPI_L2_ICM,85984
omp_do_,ft.f,553,8,PAPI_L2_TCA,225612127
omp_do_,ft.f,553,9,PAPI_L2_DCM,85422189
omp_do_,ft.f,553,10,PAPI_L2_ICM,108568
omp_do_,ft.f,553,8,PAPI_L2_TCA,195043519
omp_do_,ft.f,553,9,PAPI_L2_DCM,74663931
omp_do_,ft.f,553,10,PAPI_L2_ICM,90399
omp_do_,ft.f,553,8,PAPI_L2_TCA,194007919
omp_do_,ft.f,553,9,PAPI_L2_DCM,75608680
omp_do_,ft.f,553,10,PAPI_L2_ICM,89878
omp_do_,ft.f,553,8,PAPI_L2_TCA,194238068
omp_do_,ft.f,553,9,PAPI_L2_DCM,73824881
omp_do_,ft.f,553,10,PAPI_L2_ICM,88012
omp_do_,ft.f,553,8,PAPI_L2_TCA,228133961
omp_do_,ft.f,553,9,PAPI_L2_DCM,88494184
omp_do_,ft.f,553,10,PAPI_L2_ICM,106074
omp_do_,ft.f,553,8,PAPI_L2_TCA,193811752
omp_do_,ft.f,553,9,PAPI_L2_DCM,77516966
omp_do_,ft.f,553,10,PAPI_L2_ICM,82987
omp_do_,ft.f,553,8,PAPI_L2_TCA,195417412
omp_do_,ft.f,553,9,PAPI_L2_DCM,75684743
omp_do_,ft.f,553,10,PAPI_L2_ICM,89045
omp_do_,ft.f,553,8,PAPI_L2_TCA,226019061
omp_do_,ft.f,553,9,PAPI_L2_DCM,87222590
omp_do_,ft.f,553,10,PAPI_L2_ICM,101154
omp_do_,ft.f,553,8,PAPI_L2_TCA,195353418
omp_do_,ft.f,553,9,PAPI_L2_DCM,79243171
omp_do_,ft.f,553,10,PAPI_L2_ICM,92118
omp_do_,ft.f,553,8,PAPI_L2_TCA,194317705
omp_do_,ft.f,553,9,PAPI_L2_DCM,77089428
omp_do_,ft.f,553,10,PAPI_L2_ICM,84023
omp_do_,ft.f,553,8,PAPI_L2_TCA,226000315
omp_do_,ft.f,553,9,PAPI_L2_DCM,86607255
omp_do_,ft.f,553,10,PAPI_L2_ICM,107401
omp_do_,ft.f,553,8,PAPI_L2_TCA,224975660
omp_do_,ft.f,553,9,PAPI_L2_DCM,87134886
omp_do_,ft.f,553,10,PAPI_L2_ICM,107209
omp_do_,ft.f,553,8,PAPI_L2_TCA,193931902
omp_do_,ft.f,553,9,PAPI_L2_DCM,73155363
omp_do_,ft.f,553,10,PAPI_L2_ICM,90888
omp_do_,ft.f,553,8,PAPI_L2_TCA,228145673
omp_do_,ft.f,553,9,PAPI_L2_DCM,87290183
omp_do_,ft.f,553,10,PAPI_L2_ICM,109467
omp_do_,ft.f,553,8,PAPI_L2_TCA,229717642
omp_do_,ft.f,553,9,PAPI_L2_DCM,88500452
omp_do_,ft.f,553,10,PAPI_L2_ICM,159329
omp_do_,ft.f,553,8,PAPI_L2_TCA,195592549
omp_do_,ft.f,553,9,PAPI_L2_DCM,76785361
omp_do_,ft.f,553,10,PAPI_L2_ICM,100496
omp_do_,ft.f,553,8,PAPI_L2_TCA,225794673
omp_do_,ft.f,553,9,PAPI_L2_DCM,87974586
omp_do_,ft.f,553,10,PAPI_L2_ICM,105439
omp_do_,ft.f,553,8,PAPI_L2_TCA,225278032
omp_do_,ft.f,553,9,PAPI_L2_DCM,84714156
omp_do_,ft.f,553,10,PAPI_L2_ICM,108086
omp_do_,ft.f,553,8,PAPI_L2_TCA,196134118
omp_do_,ft.f,553,9,PAPI_L2_DCM,73180188
omp_do_,ft.f,553,10,PAPI_L2_ICM,79200
omp_do_,ft.f,553,8,PAPI_L2_TCA,224871472
omp_do_,ft.f,553,9,PAPI_L2_DCM,84688344
omp_do_,ft.f,553,10,PAPI_L2_ICM,106895
omp_do_,ft.f,553,8,PAPI_L2_TCA,225404731
omp_do_,ft.f,553,9,PAPI_L2_DCM,87096452
omp_do_,ft.f,553,10,PAPI_L2_ICM,105796
omp_do_,ft.f,553,8,PAPI_L2_TCA,194435442
omp_do_,ft.f,553,9,PAPI_L2_DCM,78684047
omp_do_,ft.f,553,10,PAPI_L2_ICM,90183
omp_do_,ft.f,553,8,PAPI_L2_TCA,194472516
omp_do_,ft.f,553,9,PAPI_L2_DCM,79468563
omp_do_,ft.f,553,10,PAPI_L2_ICM,82022
omp_do_,ft.f,553,8,PAPI_L2_TCA,194102542
omp_do_,ft.f,553,9,PAPI_L2_DCM,77419905
omp_do_,ft.f,553,10,PAPI_L2_ICM,86705
omp_do_,ft.f,553,8,PAPI_L2_TCA,193636108
omp_do_,ft.f,553,9,PAPI_L2_DCM,75666356
omp_do_,ft.f,553,10,PAPI_L2_ICM,88692
omp_do_,ft.f,553,8,PAPI_L2_TCA,194416310
omp_do_,ft.f,553,9,PAPI_L2_DCM,77221265
omp_do_,ft.f,553,10,PAPI_L2_ICM,81605
omp_do_,ft.f,553,8,PAPI_L2_TCA,194900085
omp_do_,ft.f,553,9,PAPI_L2_DCM,77371176
omp_do_,ft.f,553,10,PAPI_L2_ICM,83576
omp_do_,ft.f,553,8,PAPI_L2_TCA,195342840
omp_do_,ft.f,553,9,PAPI_L2_DCM,75314745
omp_do_,ft.f,553,10,PAPI_L2_ICM,84764
omp_do_,ft.f,553,8,PAPI_L2_TCA,225588815
omp_do_,ft.f,553,9,PAPI_L2_DCM,88606533
omp_do_,ft.f,553,10,PAPI_L2_ICM,101312
omp_do_,ft.f,553,8,PAPI_L2_TCA,194367588
omp_do_,ft.f,553,9,PAPI_L2_DCM,79227960
omp_do_,ft.f,553,10,PAPI_L2_ICM,86969
omp_do_,ft.f,553,8,PAPI_L2_TCA,195420206
omp_do_,ft.f,553,9,PAPI_L2_DCM,78694975
omp_do_,ft.f,553,10,PAPI_L2_ICM,87945
omp_do_,ft.f,553,8,PAPI_L2_TCA,226798915
omp_do_,ft.f,553,9,PAPI_L2_DCM,84172739
omp_do_,ft.f,553,10,PAPI_L2_ICM,104910
omp_do_,ft.f,553,8,PAPI_L2_TCA,193975996
omp_do_,ft.f,553,9,PAPI_L2_DCM,76500372
omp_do_,ft.f,553,10,PAPI_L2_ICM,112465
omp_do_,ft.f,553,8,PAPI_L2_TCA,225394745
omp_do_,ft.f,553,9,PAPI_L2_DCM,86070999
omp_do_,ft.f,553,10,PAPI_L2_ICM,118232
omp_do_,ft.f,553,8,PAPI_L2_TCA,194861903
omp_do_,ft.f,553,9,PAPI_L2_DCM,75795316
omp_do_,ft.f,553,10,PAPI_L2_ICM,81204
omp_do_,ft.f,553,8,PAPI_L2_TCA,199700507
omp_do_,ft.f,553,9,PAPI_L2_DCM,78005965
omp_do_,ft.f,553,10,PAPI_L2_ICM,101022
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197680395
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76891005
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,89171
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,202949211
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,79839925
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,90582
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,200799544
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74826908
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84622
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197988426
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,77706262
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,113043
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198956745
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76939573
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,81601
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198291069
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74973285
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,88567
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198076468
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76705597
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,90573
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199162957
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,75769693
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,90779
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198396045
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78208788
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84590
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199561682
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76839421
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,89733
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197996848
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74296203
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,91364
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198523171
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,79872125
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,90637
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198905963
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78905623
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,86615
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198982478
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78561919
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84210
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199483032
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76511729
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,85082
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197861337
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78698446
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,83580
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198170630
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78581268
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,87287
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,200286193
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74321448
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,79609
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198544225
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80643870
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,82500
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198486601
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78365915
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,82099
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198426568
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80475513
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,87477
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199536537
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,79892364
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,88522
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199464593
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80455742
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,92700
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230716741
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88594528
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,102182
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,232992685
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88644202
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,110335
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,228782973
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88093441
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,112548
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,231599654
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,85428011
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,105544
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230391093
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86705350
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,109385
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230124445
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87326305
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,119357
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229703306
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88390615
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107923
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229596060
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86010473
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107780
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230393882
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87831167
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107472
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,233015472
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89850101
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106766
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230134674
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88399008
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106557
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229983511
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86005938
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,109038
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230525254
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89258871
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106402
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230314227
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89894801
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,102248
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230769520
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87990205
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108221
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,234629507
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89903618
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,160058
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230770255
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87990287
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108488
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230314764
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89894886
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,102434
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229984120
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86006025
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,109247
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230525885
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89258961
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106622
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230135208
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88399088
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106742
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,233016123
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89850189
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107006
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229703912
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88390701
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108143
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230394510
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87831250
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107691
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229596686
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86010565
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108003
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229984264
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86006030
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,109287
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229704070
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88390702
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108192
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,233016269
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89850194
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107047
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230135343
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88399096
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106787
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230770418
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87990296
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108534
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230394697
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87831260
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107747
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229596863
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86010570
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108059
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230526047
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89258966
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106669
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230314923
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89894895
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,102481
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,233016305
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89850194
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107056
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229984290
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86006038
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,109292
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230394737
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87831268
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,107756
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229596902
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,86010576
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108068
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,229704097
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88390709
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108199
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230770473
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,87990302
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,108552
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230135374
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,88399102
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106794
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230314958
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89894901
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,102490
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,230526104
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89258973
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,106687
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198396705
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78208924
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84773
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197861998
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78698586
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,83758
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198957426
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76939726
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,81790
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,200286881
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74321588
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,79794
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198171284
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78581405
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,87455
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198544884
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80644007
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,82671
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198487198
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78366059
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,82251
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199537102
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,79892518
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,88732
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197989138
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,77706435
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,113286
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198523834
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,79872277
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,90801
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198906648
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78905766
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,86781
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198957804
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76939772
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,81858
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,234630216
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89903734
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,160289
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198397048
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78208965
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84797
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,197862337
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78698619
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,83775
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198957924
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,76939780
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,81868
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199465185
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80455892
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,92875
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,199701420
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78006189
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,101348
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198427271
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,80475653
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,87674
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,198397076
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,78208972
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,84800
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,234630483
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,89903753
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,160341
omp_implicit_barrier_,ft.f,573,8,PAPI_L2_TCA,200287223
omp_implicit_barrier_,ft.f,573,9,PAPI_L2_DCM,74321621
omp_implicit_barrier_,ft.f,573,10,PAPI_L2_ICM,79816
